"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_tanaman_1Mei2023";"n_rtup_usaha_komoditas";"n_utp_usaha_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_rtup_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_utp_komoditas"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310061] PALUE";"53";"5310";"5310061";"19.00";"5.00";"5.00";"4.00";"4.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310061] PALUE";"53";"5310";"5310061";"24.00";"2.00";"2.00";"12.00";"12.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310061] PALUE";"53";"5310";"5310061";"7.00";"2.00";"2.00";"4.00";"4.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310062] KOTING";"53";"5310";"5310062";"444.00";"133.00";"133.00";"3.00";"3.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310062] KOTING";"53";"5310";"5310062";"3.00";"2.00";"2.00";"2.00";"2.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310062] KOTING";"53";"5310";"5310062";"1384.00";"29.00";"29.00";"48.00";"48.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310062] KOTING";"53";"5310";"5310062";"1331.00";"89.00";"89.00";"15.00";"15.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310062] KOTING";"53";"5310";"5310062";"20.00";"1.00";"1.00";"20.00";"20.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310062] KOTING";"53";"5310";"5310062";"11.00";"4.00";"4.00";"3.00";"3.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310062] KOTING";"53";"5310";"5310062";"1704.00";"98.00";"99.00";"17.00";"17.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310062] KOTING";"53";"5310";"5310062";"273.00";"3.00";"3.00";"91.00";"91.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310062] KOTING";"53";"5310";"5310062";"4.00";"1.00";"1.00";"4.00";"4.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310062] KOTING";"53";"5310";"5310062";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310063] NELLE";"53";"5310";"5310063";"1671.00";"198.00";"198.00";"8.00";"8.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310063] NELLE";"53";"5310";"5310063";"0.00";"0.00";"0.00";"0.00";"0.00"
