tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_utp_tunggal;n_utp_campuran;n_utp_tumpang_sari;n_utp_asosiasi_antar_semusim;n_utp_jumlah;n_utp
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310063] NELLE;53;5310;5310063;8071980;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310070] NITA;53;5310;5310070;24215790;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310071] MAGEPANDA;53;5310;5310071;12914996;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310080] ALOK;53;5310;5310080;11300569;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310081] ALOK BARAT;53;5310;5310081;6457446;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310082] ALOK TIMUR;53;5310;5310082;17758727;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310] SIKKA;53;5310;5310999;314488783;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310010] PAGA;53;5310;5310010;3066455;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310011] MEGO;53;5310;5310011;2628234;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310012] TANA WAWO;53;5310;5310012;2189966;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310020] LELA;53;5310;5310020;1969920;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310030] BOLA;53;5310;5310030;1750972;0;44;0;0;44;44
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310031] DORENG;53;5310;5310031;1969767;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310032] MAPITARA;53;5310;5310032;875426;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310040] TALIBURA;53;5310;5310040;4376890;4;224;4;188;420;417
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310041] WAIGETE;53;5310;5310041;2407476;6;55;3;9;73;73
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310042] WAIBLAMA;53;5310;5310042;1532573;0;4;4;14;22;22
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310050] KEWAPANTE;53;5310;5310050;1970379;10;15;0;0;25;25
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310051] HEWOKLOANG;53;5310;5310051;1532461;2;85;0;0;87;87
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310052] KANGAE;53;5310;5310052;1970235;1;8;0;0;9;9
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310061] PALUE;53;5310;5310061;1751252;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310062] KOTING;53;5310;5310062;1532293;0;17;0;0;17;17
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310063] NELLE;53;5310;5310063;1094465;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310070] NITA;53;5310;5310070;3296315;1;33;0;0;34;34
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310071] MAGEPANDA;53;5310;5310071;1761428;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310080] ALOK;53;5310;5310080;1541193;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310081] ALOK BARAT;53;5310;5310081;880658;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310082] ALOK TIMUR;53;5310;5310082;2421727;3;9;0;0;12;12
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310] SIKKA;53;5310;5310999;42520085;27;504;11;211;753;750
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310010] PAGA;53;5310;5310010;211043;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310011] MEGO;53;5310;5310011;180738;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310012] TANA WAWO;53;5310;5310012;150505;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310020] LELA;53;5310;5310020;135369;1;15;0;0;16;15
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310030] BOLA;53;5310;5310030;120260;0;48;0;0;48;48
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310031] DORENG;53;5310;5310031;130456;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310032] MAPITARA;53;5310;5310032;57690;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310040] TALIBURA;53;5310;5310040;288210;6;38;1;8;53;53
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310041] WAIGETE;53;5310;5310041;158345;9;46;21;4;80;80
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310042] WAIBLAMA;53;5310;5310042;100702;0;1;2;4;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310050] KEWAPANTE;53;5310;5310050;129402;10;37;3;2;52;52
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310051] HEWOKLOANG;53;5310;5310051;101877;0;30;0;1;31;31
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310052] KANGAE;53;5310;5310052;130338;8;46;14;1;69;69
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310061] PALUE;53;5310;5310061;115788;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310062] KOTING;53;5310;5310062;101262;0;8;0;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310063] NELLE;53;5310;5310063;72300;1;10;0;0;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310070] NITA;53;5310;5310070;216750;1;26;0;0;27;27
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310071] MAGEPANDA;53;5310;5310071;115508;4;1;1;1;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310080] ALOK;53;5310;5310080;100427;7;14;0;2;23;23
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310081] ALOK BARAT;53;5310;5310081;57230;7;4;0;2;13;13
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310082] ALOK TIMUR;53;5310;5310082;157300;10;42;2;4;58;58
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310] SIKKA;53;5310;5310999;2831500;64;370;44;29;507;506
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310010] PAGA;53;5310;5310010;1126160;106;345;4;3;458;458
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310011] MEGO;53;5310;5310011;966450;11;528;2;1;542;542
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310012] TANA WAWO;53;5310;5310012;805265;8;206;0;1;215;215
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310020] LELA;53;5310;5310020;724653;20;536;0;4;560;560
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310030] BOLA;53;5310;5310030;644068;12;723;0;6;741;741
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310031] DORENG;53;5310;5310031;724493;3;403;0;0;406;406
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310032] MAPITARA;53;5310;5310032;321970;0;31;0;0;31;31
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310040] TALIBURA;53;5310;5310040;1607958;100;772;28;387;1287;1280
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310041] WAIGETE;53;5310;5310041;883817;57;905;137;108;1207;1201
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310042] WAIBLAMA;53;5310;5310042;562366;5;112;26;115;258;256
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310050] KEWAPANTE;53;5310;5310050;722970;97;696;18;23;834;832
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310051] HEWOKLOANG;53;5310;5310051;562254;16;806;1;2;825;825
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310052] KANGAE;53;5310;5310052;722826;112;635;41;12;800;798
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310061] PALUE;53;5310;5310061;643152;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310062] KOTING;53;5310;5310062;562912;17;503;0;2;522;522
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310063] NELLE;53;5310;5310063;402050;24;482;2;1;509;509
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310070] NITA;53;5310;5310070;1206000;34;1257;1;8;1300;1298
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310071] MAGEPANDA;53;5310;5310071;643108;117;96;34;32;279;278
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310080] ALOK;53;5310;5310080;562667;114;109;7;39;269;268
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310081] ALOK BARAT;53;5310;5310081;321502;56;27;7;1;91;91
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310082] ALOK TIMUR;53;5310;5310082;885472;53;269;6;17;345;345
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310] SIKKA;53;5310;5310999;15602113;962;9441;314;762;11479;11456
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310010] PAGA;53;5310;5310010;6759529;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310011] MEGO;53;5310;5310011;5793726;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310012] TANA WAWO;53;5310;5310012;4828467;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310020] LELA;53;5310;5310020;4346172;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310030] BOLA;53;5310;5310030;3863196;0;13;0;0;13;13
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310031] DORENG;53;5310;5310031;4346019;0;5;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310032] MAPITARA;53;5310;5310032;1931538;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310040] TALIBURA;53;5310;5310040;9657450;0;13;0;1;14;14
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310041] WAIGETE;53;5310;5310041;5313563;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310042] WAIBLAMA;53;5310;5310042;3382428;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310050] KEWAPANTE;53;5310;5310050;4348764;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310051] HEWOKLOANG;53;5310;5310051;3382316;0;12;0;0;12;13
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310052] KANGAE;53;5310;5310052;4348620;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310061] PALUE;53;5310;5310061;3865372;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310062] KOTING;53;5310;5310062;3382148;0;5;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310063] NELLE;53;5310;5310063;2415790;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310070] NITA;53;5310;5310070;7248886;4;54;0;0;58;59
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310071] MAGEPANDA;53;5310;5310071;3866044;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310080] ALOK;53;5310;5310080;3382736;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310081] ALOK BARAT;53;5310;5310081;1932970;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310082] ALOK TIMUR;53;5310;5310082;5315585;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310] SIKKA;53;5310;5310999;93711319;5;112;1;1;119;121
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310010] PAGA;53;5310;5310010;3484971;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310011] MEGO;53;5310;5310011;2986962;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310012] TANA WAWO;53;5310;5310012;2489025;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310020] LELA;53;5310;5310020;2240037;3;48;0;0;51;51
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310030] BOLA;53;5310;5310030;1991433;0;7;0;0;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310031] DORENG;53;5310;5310031;2240955;1;87;0;0;88;88
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310032] MAPITARA;53;5310;5310032;995954;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310040] TALIBURA;53;5310;5310040;4979530;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310041] WAIGETE;53;5310;5310041;2738571;0;1;1;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310042] WAIBLAMA;53;5310;5310042;1742664;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310050] KEWAPANTE;53;5310;5310050;2240139;1;1;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310051] HEWOKLOANG;53;5310;5310051;1741719;1;23;0;0;24;24
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310052] KANGAE;53;5310;5310052;2239281;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310061] PALUE;53;5310;5310061;1990404;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310062] KOTING;53;5310;5310062;1741551;2;20;0;0;22;22
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310063] NELLE;53;5310;5310063;1243935;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310070] NITA;53;5310;5310070;3731655;1;35;0;0;36;36
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310071] MAGEPANDA;53;5310;5310071;1990481;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310080] ALOK;53;5310;5310080;1742139;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310081] ALOK BARAT;53;5310;5310081;995486;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310082] ALOK TIMUR;53;5310;5310082;2737504;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310] SIKKA;53;5310;5310999;48284396;9;230;2;0;241;241
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310010] PAGA;53;5310;5310010;23127251;3;6;0;0;9;9
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310011] MEGO;53;5310;5310011;19823202;3;42;0;0;45;45
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310012] TANA WAWO;53;5310;5310012;16519225;0;51;0;0;51;51
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310020] LELA;53;5310;5310020;14867217;1;36;0;0;37;37
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310030] BOLA;53;5310;5310030;13215236;5;292;0;0;297;297
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310031] DORENG;53;5310;5310031;14867659;0;121;0;0;121;121
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310032] MAPITARA;53;5310;5310032;6608034;1;92;0;7;100;100
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310040] TALIBURA;53;5310;5310040;33039930;1;49;8;42;100;100
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310041] WAIGETE;53;5310;5310041;18171791;3;188;3;29;223;223
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310042] WAIBLAMA;53;5310;5310042;11563804;0;3;3;1;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310050] KEWAPANTE;53;5310;5310050;14867676;10;40;0;0;50;50
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310051] HEWOKLOANG;53;5310;5310051;11563338;4;416;0;0;420;420
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310052] KANGAE;53;5310;5310052;14866470;0;89;2;0;91;91
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310061] PALUE;53;5310;5310061;13214572;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310062] KOTING;53;5310;5310062;11562698;6;353;0;0;359;359
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310063] NELLE;53;5310;5310063;8259040;1;46;0;0;47;47
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310070] NITA;53;5310;5310070;24776970;8;343;0;0;351;352
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310071] MAGEPANDA;53;5310;5310071;13214292;3;0;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310080] ALOK;53;5310;5310080;11562807;3;4;1;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310081] ALOK BARAT;53;5310;5310081;6607566;0;1;3;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310082] ALOK TIMUR;53;5310;5310082;18170724;2;48;2;0;52;52
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310] SIKKA;53;5310;5310999;320469502;54;2220;22;79;2375;2376
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310010] PAGA;53;5310;5310010;20699259;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310011] MEGO;53;5310;5310011;17740876;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310012] TANA WAWO;53;5310;5310012;14783755;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310020] LELA;53;5310;5310020;13305294;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310030] BOLA;53;5310;5310030;11826860;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310031] DORENG;53;5310;5310031;13305141;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310032] MAPITARA;53;5310;5310032;5913370;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310040] TALIBURA;53;5310;5310040;29567919;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310041] WAIGETE;53;5310;5310041;16262774;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310042] WAIBLAMA;53;5310;5310042;10348975;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310050] KEWAPANTE;53;5310;5310050;13305753;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310051] HEWOKLOANG;53;5310;5310051;10348863;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310052] KANGAE;53;5310;5310052;13305609;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310061] PALUE;53;5310;5310061;11827854;0;0;0;0;0;0
