tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_rtup;sum_jumlah_tanaman_belum_menghasilkan;sum_jumlah_tanaman_menghasilkan;sum_jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310080] ALOK;53;5310;5310080;19791555;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310081] ALOK BARAT;53;5310;5310081;11309438;1;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310082] ALOK TIMUR;53;5310;5310082;31100872;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310] SIKKA;53;5310;5310999;548561354;18;224;123;1;639;3520
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310010] PAGA;53;5310;5310010;38192063;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310011] MEGO;53;5310;5310011;32805594;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310012] TANA WAWO;53;5310;5310012;27337885;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310020] LELA;53;5310;5310020;24604011;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310030] BOLA;53;5310;5310030;21870164;1;0;1;0;5;13
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310031] DORENG;53;5310;5310031;24603858;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310032] MAPITARA;53;5310;5310032;10935379;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310040] TALIBURA;53;5310;5310040;54677250;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310041] WAIGETE;53;5310;5310041;30072317;3;2;2;0;8;60
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310042] WAIBLAMA;53;5310;5310042;19136866;3;25;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310050] KEWAPANTE;53;5310;5310050;24604470;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310051] HEWOKLOANG;53;5310;5310051;19136754;2;0;4;0;8;170
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310052] KANGAE;53;5310;5310052;24603612;1;0;1;0;320;40
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310061] PALUE;53;5310;5310061;21869492;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310062] KOTING;53;5310;5310062;19135753;9;18;3;0;13;80
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310063] NELLE;53;5310;5310063;13668365;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310070] NITA;53;5310;5310070;41004945;1;0;20;0;140;4200
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310071] MAGEPANDA;53;5310;5310071;21869212;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310080] ALOK;53;5310;5310080;19135508;1;0;1;0;72;150
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310081] ALOK BARAT;53;5310;5310081;10934673;1;0;1;0;20;500
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310082] ALOK TIMUR;53;5310;5310082;30071250;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310] SIKKA;53;5310;5310999;530269421;22;45;33;0;586;5213
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310010] PAGA;53;5310;5310010;38372565;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310011] MEGO;53;5310;5310011;32891804;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310012] TANA WAWO;53;5310;5310012;27409925;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310020] LELA;53;5310;5310020;24668847;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310030] BOLA;53;5310;5310030;21927796;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310031] DORENG;53;5310;5310031;24668694;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310032] MAPITARA;53;5310;5310032;10963838;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310040] TALIBURA;53;5310;5310040;54817770;1;0;2;0;35;175
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310041] WAIGETE;53;5310;5310041;30148954;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310042] WAIBLAMA;53;5310;5310042;19185635;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310050] KEWAPANTE;53;5310;5310050;24667173;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310051] HEWOKLOANG;53;5310;5310051;19185523;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310052] KANGAE;53;5310;5310052;24667029;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310061] PALUE;53;5310;5310061;21926416;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310062] KOTING;53;5310;5310062;19186181;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310063] NELLE;53;5310;5310063;13704385;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310070] NITA;53;5310;5310070;41113005;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310071] MAGEPANDA;53;5310;5310071;21926844;1;0;1;0;5;50
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310080] ALOK;53;5310;5310080;19185936;1;0;2;0;425;255
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310081] ALOK BARAT;53;5310;5310081;10963370;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310082] ALOK TIMUR;53;5310;5310082;30149185;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310] SIKKA;53;5310;5310999;531730875;3;0;5;0;465;480
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310010] PAGA;53;5310;5310010;30405193;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310011] MEGO;53;5310;5310011;26061438;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310012] TANA WAWO;53;5310;5310012;21716922;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310020] LELA;53;5310;5310020;19544823;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310030] BOLA;53;5310;5310030;17373108;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310031] DORENG;53;5310;5310031;19544670;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310032] MAPITARA;53;5310;5310032;8686494;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310040] TALIBURA;53;5310;5310040;43432230;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310041] WAIGETE;53;5310;5310041;23888627;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310042] WAIBLAMA;53;5310;5310042;15201942;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310050] KEWAPANTE;53;5310;5310050;19545282;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310051] HEWOKLOANG;53;5310;5310051;15201830;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310052] KANGAE;53;5310;5310052;19545138;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310061] PALUE;53;5310;5310061;17373388;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310062] KOTING;53;5310;5310062;15201662;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310063] NELLE;53;5310;5310063;10858657;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310070] NITA;53;5310;5310070;32580105;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310071] MAGEPANDA;53;5310;5310071;17375964;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310080] ALOK;53;5310;5310080;15203916;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310081] ALOK BARAT;53;5310;5310081;8687930;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310082] ALOK TIMUR;53;5310;5310082;23891725;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310] SIKKA;53;5310;5310999;421321044;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310010] PAGA;53;5310;5310010;27946457;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310011] MEGO;53;5310;5310011;23953950;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310012] TANA WAWO;53;5310;5310012;19961515;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310020] LELA;53;5310;5310020;17965632;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310030] BOLA;53;5310;5310030;15970012;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310031] DORENG;53;5310;5310031;17966187;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310032] MAPITARA;53;5310;5310032;7984946;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310040] TALIBURA;53;5310;5310040;39924490;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310041] WAIGETE;53;5310;5310041;21958299;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310042] WAIBLAMA;53;5310;5310042;13974468;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310050] KEWAPANTE;53;5310;5310050;17968932;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310051] HEWOKLOANG;53;5310;5310051;13975780;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310052] KANGAE;53;5310;5310052;17968788;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310061] PALUE;53;5310;5310061;15972188;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310062] KOTING;53;5310;5310062;13975612;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310063] NELLE;53;5310;5310063;9982550;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310070] NITA;53;5310;5310070;29947976;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310071] MAGEPANDA;53;5310;5310071;15972860;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310080] ALOK;53;5310;5310080;13976200;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310081] ALOK BARAT;53;5310;5310081;7986378;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310082] ALOK TIMUR;53;5310;5310082;21962457;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310] SIKKA;53;5310;5310999;387295677;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310010] PAGA;53;5310;5310010;28446719;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310011] MEGO;53;5310;5310011;24382746;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310012] TANA WAWO;53;5310;5310012;20318845;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310020] LELA;53;5310;5310020;18286875;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310030] BOLA;53;5310;5310030;16254932;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310031] DORENG;53;5310;5310031;18289578;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310032] MAPITARA;53;5310;5310032;8128834;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310040] TALIBURA;53;5310;5310040;40643930;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310041] WAIGETE;53;5310;5310041;22353991;1;0;6;0;100;600
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310042] WAIBLAMA;53;5310;5310042;14225204;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310050] KEWAPANTE;53;5310;5310050;18289476;1;0;1;0;48;225
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310051] HEWOKLOANG;53;5310;5310051;14225925;1;0;3;0;5;75
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310052] KANGAE;53;5310;5310052;18290403;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310061] PALUE;53;5310;5310061;16258068;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310062] KOTING;53;5310;5310062;14225757;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310063] NELLE;53;5310;5310063;10161225;2;0;5;1;48;390
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310070] NITA;53;5310;5310070;30483525;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310071] MAGEPANDA;53;5310;5310071;16257788;1;0;2;0;5;60
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310080] ALOK;53;5310;5310080;14224798;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310081] ALOK BARAT;53;5310;5310081;8128366;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310082] ALOK TIMUR;53;5310;5310082;22352924;1;2;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310] SIKKA;53;5310;5310999;394229909;8;12;17;1;206;1350
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310010] PAGA;53;5310;5310010;33660977;5;0;7;0;284;459
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310011] MEGO;53;5310;5310011;28854246;5;0;333;0;6300;6300
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310012] TANA WAWO;53;5310;5310012;24045095;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310020] LELA;53;5310;5310020;21640500;13;8;10;0;185;1673
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310030] BOLA;53;5310;5310030;19235932;17;26;43;3;796;3318
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310031] DORENG;53;5310;5310031;21640347;6;66;13;0;341;1060
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310032] MAPITARA;53;5310;5310032;9617906;2;2;1;0;30;100
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310040] TALIBURA;53;5310;5310040;48091670;152;149;909;11;11530.8;39522
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310041] WAIGETE;53;5310;5310041;26450248;165;116;454;11;12492;64124
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310042] WAIBLAMA;53;5310;5310042;16831913;15;17;29;0;481;1765
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310050] KEWAPANTE;53;5310;5310050;21640959;87;16;183;9;5693;29741
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310051] HEWOKLOANG;53;5310;5310051;16831801;8;9;13;1;261;935
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310052] KANGAE;53;5310;5310052;21640458;61;92;121;1;8055.6;44382
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310061] PALUE;53;5310;5310061;19235260;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310062] KOTING;53;5310;5310062;16830800;52;40;84;1;1381;6043
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310063] NELLE;53;5310;5310063;12021970;41;6;83;0;3095;15195
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310070] NITA;53;5310;5310070;36065760;55;39;165;2;96346;577869
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310071] MAGEPANDA;53;5310;5310071;19234980;230;49;527;10;11068;41353
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310080] ALOK;53;5310;5310080;16830555;135;14;238;1;13213.2;70529
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310081] ALOK BARAT;53;5310;5310081;9617438;127;27;304;17;5953;48733
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310082] ALOK TIMUR;53;5310;5310082;26448943;155;22;282;0;18977.4;66280
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310] SIKKA;53;5310;5310999;466467758;1331;698;3799;67;196483;1019381
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310010] PAGA;53;5310;5310010;30806979;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310011] MEGO;53;5310;5310011;26406540;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310012] TANA WAWO;53;5310;5310012;22005935;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310020] LELA;53;5310;5310020;19805256;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310030] BOLA;53;5310;5310030;17604604;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310031] DORENG;53;5310;5310031;19805103;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310032] MAPITARA;53;5310;5310032;8802242;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310040] TALIBURA;53;5310;5310040;44010256;2;0;2;0;21;145
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310041] WAIGETE;53;5310;5310041;24204554;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310042] WAIBLAMA;53;5310;5310042;15402835;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310050] KEWAPANTE;53;5310;5310050;19803573;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310051] HEWOKLOANG;53;5310;5310051;15402723;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310052] KANGAE;53;5310;5310052;19803429;1;0;3;0;69;335
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310061] PALUE;53;5310;5310061;17602980;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310062] KOTING;53;5310;5310062;15403150;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310063] NELLE;53;5310;5310063;11002390;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310070] NITA;53;5310;5310070;33007020;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310071] MAGEPANDA;53;5310;5310071;17603652;1;0;2;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310080] ALOK;53;5310;5310080;15403143;7;0;8;0;410;3000
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310081] ALOK BARAT;53;5310;5310081;8801774;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310082] ALOK TIMUR;53;5310;5310082;24204796;0;0;0;0;0;0
